2022263N10313,IAN,a,0600,NR,11.3000,-64.1000, , , ,PROVISIONAL,78,78,O_____________,nhc_working_bt,AL092022,11.3000,-64.1000, ,DB,30,1007,-3, , , , , , , , , , , , ,1010,150,90, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,40, , , , , , , , , ,11,281
2022263N10313,IAN,a,0900,NR,11.4622,-64.6076, , , ,PROVISIONAL,109,109,P_____________, ,AL092022,11.4622,-64.6076, ,DB,30,1007,-3, , , , , , , , , , , , ,1010,150,90, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11,292
2022263N10313,IAN,a,1200,NR,11.7000,-65.1000, , , ,PROVISIONAL,157,149,O_____________,nhc_working_bt,AL092022,11.7000,-65.1000, ,DB,30,1007,-3, , , , , , , , , , , , ,1010,150,90, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,40, , , , , , , , , ,12,296
2022263N10313,IAN,a,1500,NR,11.9851,-65.7074, , , ,PROVISIONAL,160,158,P_____________, ,AL092022,11.9851,-65.7074, ,DB,30,1006,-3, , , , , , , , , , , , ,1010,150,80, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13,297
2022263N10313,IAN,a,1800,DS,12.3000,-66.3000, , , ,PROVISIONAL,190,190,O_____________,nhc_working_bt,AL092022,12.3000,-66.3000, ,LO,30,1006,-3, , , , , , , , , , , , ,1010,150,70, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,40, , , , , , , , , ,12,300
2022263N10313,IAN,a,2100,DS,12.5848,-66.7728, , , ,PROVISIONAL,223,223,P_____________, ,AL092022,12.5848,-66.7728, ,LO,30,1006,-3, , , , , , , , , , , , ,1010,150,70, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11,304
2022263N10313,IAN,a,0000,DS,12.9000,-67.2000, , , ,PROVISIONAL,230,230,O_____________,nhc_working_bt,AL092022,12.9000,-67.2000, ,LO,30,1006,-3, , , , , , , , , , , , ,1010,150,70, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,40, , , , , , , , , ,11,312
2022263N10313,IAN,a,0300,DS,13.3147,-67.6125, , , ,PROVISIONAL,248,248,P_____________, ,AL092022,13.3147,-67.6125, ,LO,30,1006,-3, , , , , , , , , , , , ,1010,150,65, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,312
2022263N10313,IAN,a,0600,TS,13.7000,-68.1000, , , ,PROVISIONAL,264,239,O_____________,nhc_working_bt,AL092022,13.7000,-68.1000, ,TD,30,1006,-1, , , , , , , , , , , , ,1010,150,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,40, , , , , , , , , ,13,298
2022263N10313,IAN,a,0900,TS,13.9027,-68.7614, , , ,PROVISIONAL,234,222,P_____________, ,AL092022,13.9228,-68.7852, ,TD,30,1006,-1, , , , , , , , , , , , ,1010,140,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,14,287
2022263N10313,IAN,a,1200,TS,14.1000,-69.4400, , , ,PROVISIONAL,230,226,O_____________,nhc_working_bt,AL092022,14.1000,-69.5000, ,TD,30,1006,-1, , , , , , , , , , , , ,1010,130,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,40, , , , , , , , , ,14,290
2022263N10313,IAN,a,1500,TS,14.3650,-70.0848, , , ,PROVISIONAL,257,257,P_____________, ,AL092022,14.3648,-70.0799, ,TD,30,1006,-1, , , , , , , , , , , , ,1010,130,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,13,293
2022263N10313,IAN,a,1800,TS,14.6000,-70.6667, , , ,PROVISIONAL,261,257,O_____________,nhc_working_bt,AL092022,14.6000,-70.6000, ,TD,30,1006,-1, , , , , , , , , , , , ,1010,130,60, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,40, , , , , , , , , ,11,291
2022263N10313,IAN,a,2100,TS,14.7446,-71.0976, , , ,PROVISIONAL,261,261,P_____________, ,AL092022,14.7447,-71.0926, ,TD,32,1005,-1, , , , , , , , , , , , ,1010,135,45, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,9,283
2022263N10313,IAN,a,0000,TS,14.8000,-71.5333, , , ,PROVISIONAL,268,268,O_____________,nhc_working_bt,AL092022,14.8000,-71.6000, ,TS,35,1005,0, , , ,30, , , , , , , , ,1010,140,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,45, , , , , , , , , ,10,273
2022263N10313,IAN,a,0300,TS,14.7872,-72.1042, , , ,PROVISIONAL,272,271,P_____________, ,AL092022,14.7871,-72.1475, ,TS,35,1005,0, , , ,30, , , , , , , , ,1010,150,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,265
2022263N10313,IAN,a,0600,TS,14.7000,-72.8000, , , ,PROVISIONAL,282,282,O_____________,nhc_working_bt,AL092022,14.7000,-72.8000, ,TS,35,1005,0, , , ,30, , , , , , , , ,1010,160,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,45, , , , , , , , , ,15,261
2022263N10313,IAN,a,0900,TS,14.5525,-73.6178, , , ,PROVISIONAL,308,304,P_____________, ,AL092022,14.5426,-73.6129, ,TS,37,1004,0, , , ,40, , , , , , , , ,1010,160,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,17,260
2022263N10313,IAN,a,1200,TS,14.4000,-74.5000, , , ,PROVISIONAL,350,350,O_____________,nhc_working_bt,AL092022,14.4000,-74.5000, ,TS,40,1003,0, , , ,50, , , , , , , , ,1010,160,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,50, , , , , , , , , ,18,261
2022263N10313,IAN,a,1500,TS,14.2860,-75.4026, , , ,PROVISIONAL,370,370,P_____________, ,AL092022,14.3627,-75.4023, ,TS,40,1003,0, , , ,50, , , , , , , , ,1010,160,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,17,265
2022263N10313,IAN,a,1800,TS,14.2667,-76.2000, , , ,PROVISIONAL,395,373,O_____________,nhc_working_bt,AL092022,14.4000,-76.2000, ,TS,40,1003,0, , , ,50, , , , , , , , ,1010,160,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,50, , , , , , , , , ,13,276
2022263N10313,IAN,a,2100,TS,14.4228,-76.7447, , , ,PROVISIONAL,373,346,P_____________, ,AL092022,14.4994,-76.7448, ,TS,42,1002,0, , , ,50, , , , , , , , ,1009,175,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,10,289
2022263N10313,IAN,a,0000,TS,14.6000,-77.2000, , , ,PROVISIONAL,346,346,O_____________,nhc_working_bt,AL092022,14.6000,-77.2000, ,TS,45,1002,0,40, , ,50, , , , , , , , ,1009,190,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,55, , , , , , , , , ,10,280
2022263N10313,IAN,a,0300,TS,14.5949,-77.7429, , , ,PROVISIONAL,351,351,P_____________, ,AL092022,14.5849,-77.7428, ,TS,45,1002,0,40, , ,50, , , , , , , , ,1008,185,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,11,270
2022263N10313,IAN,a,0600,TS,14.6000,-78.3000, , , ,PROVISIONAL,366,366,O_____________,nhc_working_bt,AL092022,14.6000,-78.3000, ,TS,45,1003,0,40, , ,50, , , , , , , , ,1008,180,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,55, , , , ,12, , , ,30,11,278
2022263N10313,IAN,a,0900,TS,14.7476,-78.8874, , , ,PROVISIONAL,380,366,P_____________, ,AL092022,14.7476,-78.8874, ,TS,42,1003,0,40, , ,50, , , , , , , , ,1008,180,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12, , , ,30,11,291
2022263N10313,IAN,a,1200,TS,15.0000,-79.4000, , , ,PROVISIONAL,371,352,O_____________,nhc_working_bt,AL092022,15.0000,-79.4000, ,TS,40,1003,0,40, , ,50, , , , , , , , ,1008,180,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,55, , , , ,12,30, , ,30,10,304
2022263N10313,IAN,a,1500,TS,15.2897,-79.7155, , , ,PROVISIONAL,352,327,P_____________, ,AL092022,15.2897,-79.7155, ,TS,40,1003,0,35, , , , , , , , , , , ,1008,180,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,30, , ,37,9,320
2022263N10313,IAN,a,1800,TS,15.7000,-80.0000, , , ,PROVISIONAL,327,300,O_____________,nhc_working_bt,AL092022,15.7000,-80.0000, ,TS,40,1003,0,30, , , , , , , , , , , ,1008,180,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,50, , , , ,12,30, , ,45,12,325
2022263N10313,IAN,a,2100,TS,16.2926,-80.4346, , , ,PROVISIONAL,300,294,P_____________, ,AL092022,16.2926,-80.4346, ,TS,45,997,0,45, , , , , , , , , , , ,1007,150,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,30, , , ,15,324
2022263N10313,IAN,a,0000,TS,16.9000,-80.9000, , , ,PROVISIONAL,302,297,O_____________,nhc_working_bt,AL092022,16.9000,-80.9000, ,TS,50,991,0,60,60, ,30,30, , , , , , , ,1007,120,30, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,60, , , , ,12,30, , , ,13,320
2022263N10313,IAN,a,0300,TS,17.3149,-81.3155, , , ,PROVISIONAL,316,312,P_____________, ,AL092022,17.3149,-81.3155, ,TS,57,988,0,65,65, ,50,30, , , , , , , ,1007,135,22, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,37, , , ,11,316
2022263N10313,IAN,a,0600,TS,17.7000,-81.7000, , , ,PROVISIONAL,324,324,O_____________,nhc_working_bt,AL092022,17.7000,-81.7000, ,HU,65,985,1,70,70,30,70,30,30, ,20,15, , , ,1007,150,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,80, , , , ,12,45,30,30,30,11,321
2022263N10313,IAN,a,0900,TS,18.1849,-82.0651, , , ,PROVISIONAL,352,304,P_____________, ,AL092022,18.1849,-82.0651, ,HU,67,983,1,80,75,35,80,35,35, ,25,17, , , ,1007,150,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,52,30,30,45,12,326
2022263N10313,IAN,a,1200,TS,18.7000,-82.4000, , , ,PROVISIONAL,304,246,O_____________,nhc_working_bt,AL092022,18.7000,-82.4000, ,HU,70,981,1,90,80,40,90,40,40, ,30,20, , , ,1008,150,15, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,85, , , , ,12,60,30,30,60,12,328
2022263N10313,IAN,a,1500,TS,19.1925,-82.7301, , , ,PROVISIONAL,246,191,P_____________, ,AL092022,19.1925,-82.7301, ,HU,75,978,1,95,85,50,90,45,45, ,30,25, , , ,1008,150,17, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,12,90,45,30,67,12,330
2022263N10313,IAN,a,1800,TS,19.7000,-83.0000, , , ,PROVISIONAL,191,137,O_____________,nhc_working_bt,AL092022,19.7000,-83.0000, ,HU,80,976,1,100,90,60,90,50,50,20,30,30,25, ,20,1008,150,20, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,100, , , , ,12,120,60,30,75,11,339
